raceId,Year,Race,Date,Finishers,City,State,Country,Continent,Type,Include,AgeBand,Net,Adjustment
871,2024,Clarence Demar Marathon,2024-09-29,373,Keene,NH,,,,True,1,0,0
875,2024,Fort Worth Marathon,2024-11-10,371,Fort Worth,TX,,,,True,1,0,0
495,2024,Scotiabank Frederichton Marathon,2024-05-10,370,Fredericton,NB,,,,True,5,0,0
688,2023,Clarendon Marathon,2023-10-01,370,Salisbury To Winchester,HAM,,,,False,1,0,0
832,2024,Ann Arbor Marathon,2024-10-05,370,Ann Arbor,MI,,,,True,1,0,0
422,2024,Victoria Falls Marathon,2024-07-07,368,Victoria Falls,0,,,,False,1,0,0
627,2024,Hilton Head Marathon,2024-02-10,368,Hilton Head Island,SC,,,,True,1,0,0
732,2024,The Sri Chinmoy Marathon,2024-08-23,368,Congers,NY,,,,False,1,0,0
406,2023,Nashville Marathon,2023-10-28,367,Nashville,TN,,,,True,1,0,0
556,2023,Sioux Falls Marathon,2023-08-27,366,Sioux Falls,SD,,,,True,1,0,0
1123,2025,Holland Haven Marathon,2025-09-07,366,Holland,MI,,,,True,1,0,0
587,2023,Tacoma City Marathon,2023-04-29,365,Tacoma,WA,,,,True,1,0,0
446,2023,Split Half Marathon,2023-02-26,363,Split,SPL,,,,False,1,0,0
1144,2025,Garmin Marathon Toledo,2025-09-21,363,Toledo,OH,,,,True,1,0,0
644,2024,Holland Haven Marathon,2024-09-08,360,Holland,MI,,,,True,1,0,0
821,2024,Mankato Marathon & Half Marathon,2024-10-18,360,Mankato,MN,,,,True,1,0,0
1204,2025,Ocean City Running Festival,2025-11-01,360,Ocean City,MD,,,,True,1,0,0
846,2024,Marshall University Marathon,2024-11-03,359,Huntington,WV,,,,True,1,0,0
1066,2025,Med-City Marathon,2025-05-18,358,Rochester,MN,,,,True,1,0,0
1163,2025,The Heartland Marathon,2025-09-28,357,Omaha,NE,,,,True,1,0,0
573,2023,Maratonina Maga Circe,2023-02-05,355,Sabaudia,LAT,,,,False,1,0,0
1169,2025,Ann Arbor Marathon,2025-10-12,353,Ann Arbor,MI,,,,True,1,0,0
411,2022,Fox Cities Marathon,2022-09-17,352,Appleton,WI,,,,True,1,0,0
599,2023,Chickamauga Battlefield Marathon,2023-11-11,352,Fort Oglethorpe,GA,,,,True,1,0,0
1214,2025,Chickamauga Battlefield Marathon,2025-11-08,352,Fort Oglethorpe,GA,,,,True,1,0,0
527,2023,Salina Crossroads Marathon,2023-11-04,351,Salina,KS,,,,True,1,0,0
219,2023,Dead Sea Marathon,2023-02-03,350,Ean Kadi,CEN,,,,False,1,0,0
1116,2025,Green River Marathon,2025-08-24,348,Colrain,MA,,,,True,1,0,0
678,2022,Equinox Marathon,2022-09-17,344,Fairbanks,AK,,,,True,1,0,0
486,2024,Modesto Marathon,2024-03-24,343,Modesto,CA,,,,True,1,0,0
463,2024,Lost Dutchman Marathon,2024-02-18,341,Apache Junction,AZ,,,,True,1,0,0
725,2023,Green River Marathon,2023-08-27,340,Colrain,MA,,,,True,1,0,0
512,2023,Colorado Springs Marathon,2023-09-30,337,Colorado Springs,CO,,,,True,1,0,0
824,2024,Newport Marathon (OR),2024-06-01,337,Newport,OR,,,,True,1,0,0
653,2024,Georgina Marathon,2024-09-08,336,Jacksons Point,ON,,,,True,1,0,0
1000,2025,Bakersfield Marathon,2025-03-30,335,Bakersfield,CA,,,,True,1,0,0
1050,2025,Lake Wobegon Trail Marathon,2025-05-10,335,Saint Joseph,MN,,,,True,1,0,0
970,2025,Lost Dutchman Marathon,2025-02-15,333,Apache Junction,AZ,,,,True,1,0,0
500,2024,The Kauai Marathon,2024-09-01,332,"Poipu Beach, Kauai",HI,,,,True,1,0,0
671,2022,Vantaan Maraton,2022-10-08,332,Tikkurila,ETE,,,,False,1,0,0
829,2024,Ocean City Running Festival,2024-11-02,332,Ocean City,MD,,,,True,1,0,0
1071,2025,Newport Marathon (OR),2025-06-01,332,Newport,OR,,,,True,1,0,0
566,2023,Marshall University Marathon,2023-11-05,330,Huntington,WV,,,,True,1,0,0
734,2024,Lake Wobegon Trail Marathon,2024-05-04,329,Saint Joseph,MN,,,,True,1,0,0
967,2025,Publix Florida Marathon,2025-02-09,328,Melbourne,FL,,,,True,1,0,0
609,2023,Outer Banks Marathon Weekend,2023-11-11,326,Kill Devil Hills,NC,,,,True,1,0,0
1127,2025,Sackets Harbor Marathon,2025-09-07,326,Sackets Harbor,NY,,,,True,1,0,0
726,2024,Green River Marathon,2024-08-25,325,Colrain,MA,,,,True,1,0,0
996,2025,Modesto Marathon,2025-03-23,325,Modesto,CA,,,,True,1,0,0
499,2023,The Kauai Marathon,2023-09-03,323,"Poipu Beach, Kauai",HI,,,,True,1,0,0
668,2024,Lake Placid Marathon,2024-06-09,322,Lake Placid,NY,,,,True,5,0,0
272,2024,Blue Nose Marathon,2024-05-17,321,Halifax,NS,,,,False,1,0,0
582,2023,Marathon Brabant,2023-10-29,321,Etten-leur,NOO,,,,False,1,0,0
369,2023,Deseret News Classic Marathon,2023-07-24,320,Salt Lake City,UT,,,,True,1,0,0
707,2022,Tunnel Lite Marathon,2022-09-18,320,North Bend,WA,,,,True,1,0,0
549,2023,Maui Marathon,2023-04-23,319,Lahaina,HI,,,,True,1,0,0
685,2023,Clarence Demar Marathon,2023-09-24,318,Keene,NH,,,,True,1,0,0
1073,2025,Steamboat Marathon,2025-06-01,318,Steamboat Springs,CO,,,,True,1,0,0
1120,2025,The Kauai Marathon,2025-08-31,317,Poipu Beach,HI,,,,True,1,0,0
472,2023,Bass Pro Shops Marathon,2023-11-05,315,Springfield,MO,,,,True,1,0,0
501,2023,St. Petersburg Marathon,2023-02-12,315,St. Petersburg,FL,,,,True,1,0,0
841,2024,Prairie Fire Wichita Marathon,2024-10-13,315,Wichita,KS,,,,True,1,0,0
68,2022,Seven Bridges Marathon,2022-10-16,314,Chattanooga,TN,,,,True,1,0,0
853,2024,Louisville Marathon,2024-11-03,314,Louisville,KY,,,,True,1,0,0
1007,2025,Bend Marathon,2025-04-13,314,Bend,OR,,,,True,1,0,0
998,2025,B&A Trail Marathon,2025-03-30,312,Severna Park,MD,,,,True,1,0,0
353,2024,Marathon SSQ de Longueuil,2024-05-18,311,Longueuil,QC,,,,True,5,0,0
452,2024,Kalamazoo Marathon,2024-05-04,311,Kalamazoo,MI,,,,True,1,0,0
516,2023,Coast Guard Marathon,2023-03-03,311,Elizabeth City,NC,,,,True,1,0,0
1138,2025,Clarence Demar Marathon,2025-09-28,309,Keene,NH,,,,True,1,0,0
1229,2025,QDR Marathon,2025-12-07,309,New York City,NY,,,,True,1,0,0
504,2024,Bend Marathon,2024-03-30,308,Bend,OR,,,,True,1,0,0
1189,2025,Suffolk County Marathon,2025-10-18,308,Babylon,NY,,,,True,1,0,0
1135,2025,Bellingham Bay Marathon,2025-09-21,307,Bellingham,WA,,,,True,1,0,0
578,2024,Hudson Valley Marathon,2024-05-05,306,Hudson Valley,NY,,,,True,1,0,0
1155,2025,Muskoka Marathon,2025-10-05,306,Bracebridge,ON,,,,True,1,0,0
551,2023,Spinx Runfest Marathon,2023-10-27,304,Greenville,SC,,,,True,1,0,0
596,2023,Wisconsin Marathon,2023-05-06,304,Kenosha,WI,,,,True,1,0,0
687,2022,Clarendon Marathon,2022-10-02,304,Salisbury To Winchester,HAM,,,,False,1,0,0
451,2023,Kalamazoo Marathon,2023-04-22,302,Kalamazoo,MI,,,,True,1,0,0
557,2024,Gammon China Coast Half and Full Marathon,2024-02-04,301,Hong Kong,NEW,,,,False,1,0,0
614,2024,Med-City Marathon,2024-05-18,301,Rochester,MN,,,,True,1,0,0
661,2023,Super Marathon,2023-06-17,301,Snoqualmie Pass,WA,,,,True,1,0,0
1055,2025,Capital City Marathon,2025-05-18,301,Olympia,WA,,,,True,1,0,0
421,2023,Victoria Falls Marathon,2023-07-02,300,Victoria Falls,0,,,,False,1,0,0
485,2023,Modesto Marathon,2023-03-26,299,Modesto,CA,,,,True,1,0,0
514,2023,Suffolk County Marathon,2023-10-01,299,Babylon,NY,,,,True,5,0,0
1220,2025,Flying Monkey Marathon,2025-11-23,299,Nashville,TN,,,,False,1,0,0
468,2024,El Paso Marathon,2024-02-18,298,El Paso,TX,,,,True,5,0,0
543,2024,North Olympic Discovery Marathon,2024-06-01,298,Port Angeles,WA,,,,True,1,0,0
1105,2025,Foot Traffic Flat Marathon,2025-07-04,298,Portland,OR,,,,True,1,0,0
434,2022,Palm Beaches Marathon,2022-12-11,297,West Palm Beach,FL,,,,True,1,0,0
643,2023,Holland Haven Marathon,2023-09-10,297,Holland,MI,,,,True,1,0,0
834,2024,Suffolk County Marathon,2024-10-18,297,Babylon,NY,,,,True,5,0,0
1059,2025,New River Marathon,2025-05-17,297,Todd,NC,,,,True,1,0,0
560,2024,Capital City Marathon,2024-05-18,296,Olympia,WA,,,,True,1,0,0
799,2024,D&L Heritage Marathon,2024-11-10,296,Slatington,PA,,,,True,1,0,0
965,2025,Tallahassee Marathon,2025-02-02,296,Tallahassee,FL,,,,True,1,0,0
625,2024,Hogeye Marathon,2024-04-09,295,Fayetteville,AR,,,,True,1,0,0
969,2025,Run Oak Island,2025-02-15,295,Oak Island,NC,,,,True,1,0,0
1228,2025,Panama City Beach Marathon,2025-12-06,295,Panama City Beach,FL,,,,True,1,0,0
1076,2025,Lake Placid Marathon,2025-06-08,294,Lake Placid,NY,,,,True,5,0,0
423,2023,Clearwater Marathon,2023-01-28,293,Clearwater,FL,,,,True,5,0,0
462,2023,Lost Dutchman Marathon,2023-02-19,293,Apache Junction,AZ,,,,True,1,0,0
936,2024,Panama City Beach Marathon,2024-12-07,293,Panama City Beach,FL,,,,True,1,0,0
854,2024,Ocean State Rhode Races,2024-10-27,292,Narragansett,RI,,,,True,1,0,0
1008,2025,Hogeye Marathon,2025-04-13,292,Springdale,AR,,,,True,1,0,0
545,2024,Mt. Nebo Marathon,2024-09-07,291,Payson,UT,,,,True,1,0,0
831,2024,Spinx Runfest Marathon,2024-10-26,291,Greenville,SC,,,,True,1,0,0
605,2023,EcoRun,2023-05-19,290,Moieciu De Sus,BRA,,,,False,1,0,0
669,2023,Albany Marathon,2023-03-04,290,Albany,GA,,,,True,1,0,0
706,2024,New River Marathon,2024-05-17,289,Todd,NC,,,,True,1,0,0
480,2023,Skagen Marathon,2023-10-07,287,Skagen,NOR,,,,False,1,0,0
1124,2025,Last Chance BQ Chicagoland Marathon,2025-09-06,287,Geneva,IL,,,,True,1,0,0
1223,2025,North Central Trail Marathon,2025-11-29,287,Sparks,MD,,,,True,1,0,0
539,2023,Prairie Fire Wichita Marathon,2023-10-08,286,Wichita,KS,,,,True,1,0,0
611,2023,Louisville Marathon,2023-11-05,286,Louisville,KY,,,,True,1,0,0
646,2023,Ocean State Rhode Races,2023-10-29,286,Narragansett,RI,,,,True,1,0,0
660,2024,B&A Trail Marathon,2024-03-24,286,Severna Park,MD,,,,True,1,0,0
674,2023,Jekyll Island Marathon,2023-01-15,286,Jekyll Island,GA,,,,True,1,0,0
731,2023,The Sri Chinmoy Marathon,2023-08-24,286,Congers,NY,,,,False,1,0,0
363,2023,GMS Queen City Marathon,2023-09-08,284,Regina,SK,,,,False,1,0,0
471,2022,Bass Pro Shops Marathon,2022-11-06,284,Springfield,MO,,,,True,1,0,0
134,2022,Marquette Marathon,2022-09-03,283,Marquette,MI,,,,True,1,0,0
330,2023,Brew City Marathon,2023-04-22,283,Milwaukee,WI,,,,True,1,0,0
521,2024,Foot Traffic Flat Marathon,2024-07-04,282,Portland,OR,,,,True,1,0,0
585,2023,Maui Oceanfront Marathon,2023-01-15,282,Lahaina,HI,,,,True,5,0,0
849,2024,Chickamauga Battlefield Marathon,2024-11-09,282,Fort Oglethorpe,GA,,,,True,1,0,0
642,2022,Holland Haven Marathon,2022-09-11,281,Holland,MI,,,,True,1,0,0
1058,2025,Marathon SSQ de Longueuil,2025-05-18,281,Longueuil,QC,,,,True,5,0,0
271,2023,Blue Nose Marathon,2023-05-19,279,Halifax,NS,,,,False,1,0,0
399,2023,Cyprus Marathon,2023-03-12,279,Paphos,LEM,,,,False,1,0,0
511,2022,Colorado Springs Marathon,2022-10-01,279,Colorado Springs,CO,,,,True,1,0,0
632,2022,Maraton Internacional de Panama,2022-11-27,279,Panama,PAN,,,,False,1,0,0
697,2023,North Central Trail Marathon,2023-11-25,278,Sparks,MD,,,,True,1,0,0
847,2024,Columbia Gorge Marathon,2024-10-20,278,Hood River,OR,,,,False,1,0,0
531,2023,Jacobs Creek Barossa Marathon,2023-05-28,277,Barossa Valley,SA,,,,False,1,0,0
626,2023,Hilton Head Marathon,2023-02-11,277,Hilton Head Island,SC,,,,True,1,0,0
390,2024,Westport Marathon,2024-04-13,276,Westport,CON,,,,False,1,0,0
778,2024,Beantown Marathon,2024-09-08,275,Hingham,MA,,,,True,1,0,0
945,2024,North Central Trail Marathon,2024-11-30,274,Sparks,MD,,,,True,1,0,0
765,2024,Flying Monkey Marathon,2024-11-24,273,Nashville,TN,,,,False,1,0,0
833,2024,Bellingham Bay Marathon,2024-09-22,273,Bellingham,WA,,,,True,5,0,0
542,2023,North Olympic Discovery Marathon,2023-06-04,272,Port Angeles,WA,,,,True,1,0,0
604,2023,Spark Marathon Spijkenisse,2023-11-26,272,Spijkenisse,ZUI,,,,False,1,0,0
866,2024,The Heartland Marathon,2024-09-22,272,Omaha,NE,,,,True,1,0,0
874,2024,QDR Marathon,2024-11-17,271,New York City,NY,,,,True,1,0,0
1077,2025,North Olympic Discovery Marathon,2025-06-08,271,Port Angeles,WA,,,,True,1,0,0
598,2022,Chickamauga Battlefield Marathon,2022-11-12,270,Fort Oglethorpe,GA,,,,True,1,0,0
628,2022,Panama City Beach Marathon,2022-12-03,270,Panama City Beach,FL,,,,True,1,0,0
649,2024,Salisbury Marathon,2024-04-06,270,Salisbury,MD,,,,True,1,0,0
223,2023,Verona Marathon,2023-11-19,268,Verona,VER,,,,False,1,0,0
1047,2025,Wisconsin Marathon,2025-05-03,268,Kenosha,WI,,,,True,1,0,0
666,2024,Mad Marathon,2024-07-07,267,Waitsfield,VT,,,,True,1,0,0
1038,2025,Hudson Valley Marathon,2025-05-04,266,Hudson Valley,NY,,,,True,1,0,0
667,2023,Lake Placid Marathon,2023-06-11,265,Lake Placid,NY,,,,True,5,0,0
498,2022,The Kauai Marathon,2022-09-04,264,"Poipu Beach, Kauai",HI,,,,True,1,0,0
629,2023,Panama City Beach Marathon,2023-12-02,264,Panama City Beach,FL,,,,True,1,0,0
1129,2025,Beantown Marathon,2025-09-07,263,Hingham,MA,,,,True,1,0,0
537,2024,Chattanooga Marathon,2024-03-02,262,Chattanoga,TN,,,,True,1,0,0
593,2024,Steamboat Marathon,2024-06-02,262,Steamboat Springs,CO,,,,True,1,0,0
879,2024,Jackson Hole Marathon,2024-09-28,262,Jackson Hole,WY,,,,True,1,0,0
952,2025,Jekyll Island Marathon,2025-01-19,262,Jekyll Island,GA,,,,True,1,0,0
460,2023,Coeur d' Alene Marathon,2023-05-27,260,Coeur D'alene,ID,,,,True,1,0,0
696,2022,North Central Trail Marathon,2022-11-26,260,Sparks,MD,,,,True,1,0,0
860,2024,Huntsville Marathon,2024-09-21,260,Huntsville,UT,,,,True,1,1140,600
374,2023,Football Hall of Fame Marathon,2023-05-06,259,Canton,OH,,,,True,1,0,0
520,2023,Foot Traffic Flat Marathon,2023-07-04,259,Portland,OR,,,,True,1,0,0
665,2023,Mad Marathon,2023-07-09,259,Waitsfield,VT,,,,True,1,0,0
855,2024,Muskoka Marathon,2024-10-05,259,Bracebridge,ON,,,,True,1,0,0
670,2024,Albany Marathon,2024-03-02,258,Albany,GA,,,,True,1,0,0
701,2023,Breakneck Point Marathon,2023-05-06,258,Beacon,NY,,,,False,1,0,0
571,2023,Hamptons Marathon,2023-09-23,257,East Hampton,NY,,,,True,1,0,0
591,2023,Funchal Marathon,2023-01-23,257,Funchal,MAD,,,,False,1,0,0
728,2024,Black Mountain Marathon,2024-02-24,257,Black Mountain,NC,,,,False,1,0,0
729,2022,Flying Monkey Marathon,2022-11-20,257,Nashville,TN,,,,False,1,0,0
738,2023,Last Chance BQ Chicagoland Marathon,2023-09-09,256,Geneva,IL,,,,True,1,0,0
858,2024,Leavenworth Marathon,2024-10-05,256,Leavenworth,WA,,,,True,1,0,0
377,2023,Marathon de Granby,2023-10-01,255,Granby,QC,,,,True,5,0,0
695,2022,Jersey Marathon,2022-10-02,255,Jersey,0,,,,False,1,0,0
760,2024,Jack & Jill Marathon Poconos,2024-06-01,255,White Haven,PA,,,,True,1,0,0
1002,2025,Salisbury Marathon,2025-04-05,255,Salisbury,MD,,,,True,1,0,0
597,2024,Wisconsin Marathon,2024-05-04,254,Kenosha,WI,,,,True,1,0,0
737,2022,Last Chance BQ Chicagoland Marathon,2022-09-10,254,Geneva,IL,,,,True,1,0,0
648,2023,Salisbury Marathon,2023-04-01,253,Salisbury,MD,,,,True,1,0,0
1157,2025,Pocatello Marathon,2025-08-30,253,Pocatello,ID,,,,True,1,471,300
429,2023,Astana Marathon,2023-09-03,252,Astana,AST,,,,False,1,0,0
513,2022,Suffolk County Marathon,2022-10-01,252,Babylon,NY,,,,True,5,0,0
444,2023,Maine Coast Marathon,2023-05-06,251,Wells,ME,,,,True,1,0,0
503,2023,Bend Marathon,2023-04-16,251,Bend,OR,,,,True,1,0,0
510,2023,Japan Osaka Marathon,2023-01-29,251,Osaka,0,,,,False,1,0,0
950,2025,Maui Oceanfront Marathon,2025-01-19,251,Wallea,HI,,,,True,5,0,0
506,2023,Ann Arbor Marathon,2023-09-30,250,Ann Arbor,MI,,,,True,1,0,0
659,2023,B&A Trail Marathon,2023-03-26,250,Severna Park,MD,,,,True,1,0,0
675,2024,Jekyll Island Marathon,2024-01-14,250,Jekyll Island,GA,,,,True,1,0,0
751,2024,Sackets Harbor Marathon,2024-09-01,250,Sackets Harbor,NY,,,,True,1,0,0
493,2023,Bellingham Bay Marathon,2023-09-24,249,Bellingham,WA,,,,True,5,0,0
652,2023,Georgina Marathon,2023-09-10,249,Jacksons Point,ON,,,,True,1,0,0
559,2023,Capital City Marathon,2023-05-20,248,Olympia,WA,,,,True,1,0,0
1147,2025,Jackson Hole Marathon,2025-09-27,248,Jackson Hole,WY,,,,True,1,0,0
505,2022,Ann Arbor Marathon,2022-10-01,246,Ann Arbor,MI,,,,True,1,0,0
1109,2025,Mad Marathon,2025-07-13,246,Waitsfield,VT,,,,True,1,0,0
730,2023,Flying Monkey Marathon,2023-11-19,245,Nashville,TN,,,,False,1,0,0
331,2024,Brew City Marathon,2024-04-20,243,Milwaukee,WI,,,,True,1,0,0
758,2023,Ocean City Running Festival,2023-10-28,243,Ocean City,MD,,,,True,1,0,0
982,2025,Chattanooga Marathon,2025-03-01,243,Chattanooga,TN,,,,True,1,0,0
425,2022,Mankato Marathon & Half Marathon,2022-10-14,242,Mankato,MN,,,,True,1,0,0
739,2024,Last Chance BQ Chicagoland Marathon,2024-09-07,240,Geneva,IL,,,,True,1,0,0
494,2023,Scotiabank Frederichton Marathon,2023-05-12,239,Fredericton,NB,,,,True,5,0,0
592,2023,Steamboat Marathon,2023-06-04,239,Steamboat Springs,CO,,,,True,1,0,0
722,2024,Maritime Marathon,2024-06-02,239,Manitowoc,WI,,,,True,1,0,0
979,2025,Albany Marathon,2025-03-02,239,Albany,GA,,,,True,1,0,0
467,2023,El Paso Marathon,2023-02-11,238,El Paso,TX,,,,True,5,0,0
741,2023,Beantown Marathon,2023-09-10,238,Hingham,MA,,,,True,1,0,0
947,2025,Buckeye Marathon,2025-01-11,237,Buckeye,AZ,,,,True,1,0,0
1074,2025,Deadwood Mickelson Trail Marathon,2025-06-01,237,Deadwood,SD,,,,True,1,0,0
1016,2025,Brew City Marathon,2025-04-19,236,Milwaukee,WI,,,,True,1,0,0
602,2023,Columbia Gorge Marathon,2023-10-22,235,Hood River,OR,,,,False,1,0,0
633,2023,Maraton Internacional de Panama,2023-11-26,234,Panama,PAN,,,,False,1,0,0
713,2023,Jackson Hole Marathon,2023-09-23,233,Jackson Hole,WY,,,,True,1,0,0
515,2022,Schwarzwald Marathon,2022-10-08,232,Bräunlingen,BAD,,,,False,1,0,0
530,2023,Cadbury Marathon Festival,2023-01-08,232,Hobart,TAS,,,,False,1,0,0
1112,2025,Anchorage RunFest,2025-08-17,232,Anchorage,AK,,,,True,1,0,0
615,2023,Stavanger Marathon,2023-08-26,231,Stavanger,ROG,,,,False,1,0,0
754,2023,DFM,2023-12-03,231,Davao City,DAV,,,,False,1,0,0
1075,2025,Maritime Marathon,2025-06-01,231,Manitowoc,WI,,,,True,1,0,0
613,2023,Med-City Marathon,2023-05-12,230,Rochester,MN,,,,True,1,0,0
1156,2025,New Hampshire Marathon,2025-10-04,230,Bristol,NH,,,,True,1,0,0
684,2022,Clarence Demar Marathon,2022-09-25,229,Keene,NH,,,,True,1,0,0
723,2022,Cascade Express Marathon,2022-09-11,229,snoqualmie pass,WA,,,,True,1,0,0
482,2024,Run Oak Island,2024-02-17,228,Oak Island,NC,,,,True,1,0,0
581,2022,Marathon Brabant,2022-10-30,228,Etten-leur,NOO,,,,False,1,0,0
584,2024,Anchorage RunFest,2024-08-17,228,Anchorage,AK,,,,True,1,0,0
1146,2025,Huntsville Marathon,2025-09-20,228,Huntsville,UT,,,,True,1,0,0
645,2022,Ocean State Rhode Races,2022-10-23,227,Narragansett,RI,,,,True,1,0,0
538,2022,Prairie Fire Wichita Marathon,2022-10-09,226,Wichita,KS,,,,True,1,0,0
776,2024,Des Plaines River Trail Race,2024-10-12,225,Vernon Hills,IL,,,,True,1,0,0
235,2023,Course des Pompiers de Laval,2023-06-04,223,Laval,QC,,,,True,1,0,0
554,2022,WhistleStop Marathon,2022-10-15,222,Ashland,WI,,,,True,1,0,0
603,2022,Spark Marathon Spijkenisse,2022-11-27,222,Spijkenisse,ZUI,,,,False,1,0,0
743,2023,Blue Sky Marathon,2023-10-21,222,fort collins,CO,,,,False,1,0,0
839,2024,Prince Edward Island Marathon,2024-10-19,222,Charlottetown,PE,,,,True,5,0,0
65,2024,Publix Florida Marathon,2024-02-11,221,Melbourne,FL,,,,True,1,0,0
481,2023,Run Oak Island,2023-02-18,221,Oak Island,NC,,,,True,1,0,0
583,2023,Anchorage RunFest,2023-08-19,221,Anchorage,AK,,,,True,1,0,0
507,2022,Putrajaya Night Marathon,2022-10-01,220,Kuala Lumpur,KER,,,,False,1,0,0
639,2024,Tallahassee Marathon,2024-02-11,220,Tallahassee,FL,,,,True,1,0,0
362,2022,GMS Queen City Marathon,2022-09-09,219,Regina,SK,,,,False,1,0,0
1187,2025,Prince Edward Island Marathon,2025-10-19,219,Charlottetown,PE,,,,True,5,0,0
635,2024,Whidbey Island Marathon,2024-04-21,218,Oak Harbor,WA,,,,True,1,0,0
519,2024,Deadwood Mickelson Trail Marathon,2024-06-01,216,Deadwood,SD,,,,True,1,0,0
565,2022,Marshall University Marathon,2022-11-06,216,Huntington,WV,,,,True,1,0,0
640,2023,Yukon Boundary Bay Race,2023-11-05,216,Delta,BC,,,,True,5,0,0
703,2023,York Marathon,2023-05-07,216,York,PA,,,,True,1,0,0
710,2022,Des Plaines River Trail Race,2022-10-15,216,Des Plaines,IL,,,,True,1,0,0
750,2023,Sackets Harbor Marathon,2023-09-03,216,Sackets Harbor,NY,,,,True,1,0,0
1012,2025,Athens Marathon (Ohio),2025-04-13,216,Athens,OH,,,,True,1,0,0
607,2024,Boise River Marathon,2024-05-04,215,Boise,ID,,,,True,1,0,0
608,2022,Outer Banks Marathon Weekend,2022-11-12,215,Kill Devil Hills,NC,,,,True,1,0,0
714,2022,Loco Marathon,2022-10-23,215,Newmarket,NH,,,,True,1,0,0
715,2023,Loco Marathon,2023-10-22,214,Newmarket,NH,,,,True,1,0,0
64,2023,Publix Florida Marathon,2023-02-12,213,Melbourne,FL,,,,True,1,0,0
536,2023,Chattanooga Marathon,2023-03-03,213,Chattanoga,TN,,,,True,1,0,0
459,2023,Angkor Empire Marathon,2023-08-06,212,Siem Reap,KRO,,,,False,1,0,0
544,2023,Mt. Nebo Marathon,2023-08-26,210,Payson,UT,,,,True,1,0,0
624,2023,Hogeye Marathon,2023-04-15,210,Fayetteville,AR,,,,True,1,0,0
843,2024,WhistleStop Marathon,2024-10-12,210,Ashland,WI,,,,True,1,0,0
991,2025,Des Moines St. Paddy's Marathon,2025-03-15,210,Des Moines,IA,,,,True,1,0,0
1148,2025,Leavenworth Marathon,2025-10-04,210,Leavenworth,WA,,,,True,1,0,0
691,2022,Fort Worth Marathon,2022-11-13,209,Fort Worth,TX,,,,True,1,0,0
733,2023,Lake Wobegon Trail Marathon,2023-05-06,209,Saint Joseph,MN,,,,True,1,0,0
1021,2025,Gettysburg North-South Marathon,2025-04-27,209,Gettysburg,PA,,,,True,1,0,0
1166,2025,Wicked Fast Marathon,2025-09-12,209,Poconos,PA,,,,True,1,0,0
589,2022,Ecomaratona del Chianti,2022-10-14,208,Castelnuovo Berardenga,SIE,,,,False,1,0,0
683,2024,Athens Marathon (Ohio),2024-04-14,208,Athens,OH,,,,True,1,0,0
850,2024,Loop the Lake Marathon,2024-10-19,208,Syracuse,NY,,,,True,1,0,0
285,2023,The Heartland Marathon,2023-09-24,207,Omaha,NE,,,,True,1,0,0
673,2024,Buckeye Marathon,2024-01-06,207,Buckeye,AZ,,,,True,1,0,0
518,2023,Deadwood Mickelson Trail Marathon,2023-06-03,206,Deadwood,SD,,,,True,1,0,0
753,2023,South Texas International Marathon,2023-12-03,206,Harlingen,TX,,,,False,1,0,0
775,2023,D&L Heritage Marathon,2023-11-12,206,Easton,PA,,,,True,1,0,0
859,2024,Yukon Boundary Bay Race,2024-11-03,206,Delta,BC,,,,True,5,0,0
575,2024,Bakersfield Marathon,2024-04-07,205,Bakersfield,CA,,,,True,1,0,0
622,2023,Windermere Marathon,2023-05-21,205,Spokane Valley,WA,,,,True,1,0,0
711,2023,Des Plaines River Trail Race,2023-10-14,205,Des Plaines,IL,,,,True,1,0,0
716,2022,In Flanders Fields Marathon,2022-09-18,205,Ieper,0,,,,False,1,0,0
590,2023,Ecomaratona del Chianti,2023-10-15,204,Castelnuovo Berardenga,SIE,,,,False,1,0,0
1181,2025,Loop the Lake Marathon,2025-10-19,204,Syracuse,NY,,,,True,5,0,0
492,2022,Bellingham Bay Marathon,2022-09-24,203,Bellingham,WA,,,,True,5,0,0
617,2024,Gettysburg North-South Marathon,2024-04-28,203,Gettysburg,PA,,,,True,1,0,0
740,2022,Beantown Marathon,2022-09-11,203,Hingham,MA,,,,True,1,0,0
553,2024,Des Moines St. Paddy's Marathon,2024-03-16,202,Des Moines,IA,,,,True,1,0,0
877,2024,New Hampshire Marathon,2024-10-05,202,Bristol,NH,,,,True,1,0,0
724,2023,Cascade Express Marathon,2023-09-16,201,snoqualmie pass,WA,,,,True,1,0,0
742,2022,Blue Sky Marathon,2022-10-15,201,fort collins,CO,,,,False,1,0,0
718,2024,Skidaway Island Marathon,2024-02-24,200,Savannah,GA,,,,True,1,0,0
1191,2025,WhistleStop Marathon,2025-10-11,200,Ashland,WI,,,,True,1,0,0
428,2022,Astana Marathon,2022-10-09,199,Astana,AST,,,,False,1,0,0
550,2022,Spinx Runfest Marathon,2022-10-28,199,Greenville,SC,,,,True,1,0,0
651,2022,Georgina Marathon,2022-09-11,199,Jacksons Point,ON,,,,True,1,0,0
704,2024,York Marathon,2024-05-05,199,York,PA,,,,True,1,0,0
610,2022,Louisville Marathon,2022-11-06,197,Louisville,KY,,,,True,1,0,0
702,2024,Breakneck Point Marathon,2024-05-05,197,Beacon,NY,,,,False,1,0,0
